geoid,name,state,lat,lon
47071,Hardin County,TN,35.2019,-88.1857
47073,Hawkins County,TN,36.4521,-82.9315
47075,Haywood County,TN,35.5867,-89.2827
47077,Henderson County,TN,35.654,-88.3877
47079,Henry County,TN,36.3253,-88.3003
47081,Hickman County,TN,35.8023,-87.4671
47083,Houston County,TN,36.2858,-87.7056
47085,Humphreys County,TN,36.0408,-87.7905
47087,Jackson County,TN,36.3543,-85.6741
47089,Jefferson County,TN,36.0485,-83.4412
47091,Johnson County,TN,36.4532,-81.8612
47093,Knox County,TN,35.9927,-83.9377
47095,Lake County,TN,36.3339,-89.4855
47097,Lauderdale County,TN,35.763,-89.6277
47099,Lawrence County,TN,35.2205,-87.3965
47101,Lewis County,TN,35.5232,-87.497
47103,Lincoln County,TN,35.1428,-86.5934
47105,Loudon County,TN,35.7351,-84.3141
47107,McMinn County,TN,35.4245,-84.6199
47109,McNairy County,TN,35.1754,-88.5637
47111,Macon County,TN,36.5378,-86.001
47113,Madison County,TN,35.6061,-88.8334
47115,Marion County,TN,35.1334,-85.6184
47117,Marshall County,TN,35.4683,-86.7659
47119,Maury County,TN,35.6157,-87.0778
47121,Meigs County,TN,35.5122,-84.8161
47123,Monroe County,TN,35.4478,-84.2497
47125,Montgomery County,TN,36.5004,-87.3809
47127,Moore County,TN,35.2889,-86.3587
47129,Morgan County,TN,36.1387,-84.6393
47131,Obion County,TN,36.3619,-89.1481
47133,Overton County,TN,36.3449,-85.2831
47135,Perry County,TN,35.6638,-87.8693
47137,Pickett County,TN,36.5594,-85.0757
47139,Polk County,TN,35.1094,-84.5411
47141,Putnam County,TN,36.1409,-85.4962
47143,Rhea County,TN,35.6006,-84.9495
47145,Roane County,TN,35.8473,-84.5239
47147,Robertson County,TN,36.5244,-86.8726
47149,Rutherford County,TN,35.8434,-86.4172
47151,Scott County,TN,36.4306,-84.5041
47153,Sequatchie County,TN,35.3723,-85.4101
47155,Sevier County,TN,35.7878,-83.5249
47157,Shelby County,TN,35.1846,-89.8946
47159,Smith County,TN,36.2566,-85.9419
47161,Stewart County,TN,36.4585,-87.8119
47163,Sullivan County,TN,36.5097,-82.3013
47165,Sumner County,TN,36.4724,-86.4584
47167,Tipton County,TN,35.4988,-89.7471
47169,Trousdale County,TN,36.393,-86.1567
47171,Unicoi County,TN,36.1001,-82.4182
47173,Union County,TN,36.2841,-83.8361
47175,Van Buren County,TN,35.6992,-85.4584
47177,Warren County,TN,35.6782,-85.7773
47179,Washington County,TN,36.2957,-82.495
47181,Wayne County,TN,35.2428,-87.8198
47183,Weakley County,TN,36.3036,-88.7212
47185,White County,TN,35.927,-85.4558
47187,Williamson County,TN,35.8948,-86.8979
47189,Wilson County,TN,36.1494,-86.2912
48001,Anderson County,TX,31.8413,-95.6617
48003,Andrews County,TX,32.3123,-102.6402
48005,Angelina County,TX,31.2519,-94.6111
48007,Aransas County,TX,28.1226,-96.9675
48009,Archer County,TX,33.6163,-98.6873
48011,Armstrong County,TX,34.9642,-101.3566
48013,Atascosa County,TX,28.8915,-98.5354
48015,Austin County,TX,29.8919,-96.2702
48017,Bailey County,TX,34.0675,-102.8303
48019,Bandera County,TX,29.7564,-99.2483
48021,Bastrop County,TX,30.1008,-97.3106
48023,Baylor County,TX,33.6188,-99.2082
48025,Bee County,TX,28.4161,-97.7426
48027,Bell County,TX,31.0428,-97.4813
48029,Bexar County,TX,29.4487,-98.5201
48031,Blanco County,TX,30.2662,-98.3993
48033,Borden County,TX,32.7386,-101.4392
48035,Bosque County,TX,31.9008,-97.6376
48037,Bowie County,TX,33.4461,-94.4224
48039,Brazoria County,TX,29.1678,-95.4346
48041,Brazos County,TX,30.6567,-96.3024
48043,Brewster County,TX,29.809,-103.2525
48045,Briscoe County,TX,34.5252,-101.2059
48047,Brooks County,TX,27.035,-98.2153
48049,Brown County,TX,31.7641,-98.9985
48051,Burleson County,TX,30.4935,-96.6221
48053,Burnet County,TX,30.7896,-98.2012
48055,Caldwell County,TX,29.8324,-97.6281
48057,Calhoun County,TX,28.4417,-96.5796
48059,Callahan County,TX,32.2931,-99.3722
48061,Cameron County,TX,26.1029,-97.479
48063,Camp County,TX,32.9746,-94.9791
48065,Carson County,TX,35.4055,-101.3554
48067,Cass County,TX,33.0837,-94.3576
48069,Castro County,TX,34.5336,-102.2588
48071,Chambers County,TX,29.6964,-94.6694
48073,Cherokee County,TX,31.8439,-95.1563
48075,Childress County,TX,34.5246,-100.2082
48077,Clay County,TX,33.7859,-98.2129
48079,Cochran County,TX,33.6084,-102.8304
48081,Coke County,TX,31.8771,-100.6352
48083,Coleman County,TX,31.9142,-99.3466
48085,Collin County,TX,33.1945,-96.5794
48087,Collingsworth County,TX,34.9634,-100.2721
48089,Colorado County,TX,29.5963,-96.5089
48091,Comal County,TX,29.8124,-98.2581
48093,Comanche County,TX,31.9516,-98.5496
48095,Concho County,TX,31.3189,-99.8636
48097,Cooke County,TX,33.6392,-97.2103
48099,Coryell County,TX,31.3912,-97.798
48101,Cottle County,TX,34.0919,-100.2764
48103,Crane County,TX,31.4228,-102.4878
48105,Crockett County,TX,30.7175,-101.4042
48107,Crosby County,TX,33.6091,-101.2987
48109,Culberson County,TX,31.4459,-104.5269
48111,Dallam County,TX,36.2864,-102.594
48113,Dallas County,TX,32.767,-96.7784
48115,Dawson County,TX,32.7425,-101.9488
48117,Deaf Smith County,TX,34.9408,-102.6076
48119,Delta County,TX,33.3859,-95.6733
48121,Denton County,TX,33.2051,-97.1211
48123,DeWitt County,TX,29.0823,-97.3617
48125,Dickens County,TX,33.6154,-100.7876
48127,Dimmit County,TX,28.4236,-99.7659
48129,Donley County,TX,34.955,-100.8158
48131,Duval County,TX,27.6811,-98.4974
48133,Eastland County,TX,32.3246,-98.8366
48135,Ector County,TX,31.8653,-102.5425
48137,Edwards County,TX,29.9859,-100.3074
48139,Ellis County,TX,32.3469,-96.7969
48141,El Paso County,TX,31.7665,-106.2415
48143,Erath County,TX,32.2367,-98.2205
48145,Falls County,TX,31.2519,-96.9341
48147,Fannin County,TX,33.5912,-96.105
48149,Fayette County,TX,29.8779,-96.9212
48151,Fisher County,TX,32.7405,-100.4031
48153,Floyd County,TX,34.0737,-101.3033
48155,Foard County,TX,33.9633,-99.8168
48157,Fort Bend County,TX,29.5266,-95.771
48159,Franklin County,TX,33.1758,-95.2191
48161,Freestone County,TX,31.7017,-96.145
48163,Frio County,TX,28.8694,-99.109
48165,Gaines County,TX,32.7439,-102.6316
48167,Galveston County,TX,29.2339,-94.8882
48169,Garza County,TX,33.1838,-101.3011
48171,Gillespie County,TX,30.3251,-98.9419
48173,Glasscock County,TX,31.868,-101.5215
48175,Goliad County,TX,28.6607,-97.4304
48177,Gonzales County,TX,29.4619,-97.4919
48179,Gray County,TX,35.4025,-100.8124
48181,Grayson County,TX,33.6245,-96.6758
48183,Gregg County,TX,32.4864,-94.8163
48185,Grimes County,TX,30.5432,-95.9881
48187,Guadalupe County,TX,29.5827,-97.949
48189,Hale County,TX,34.0684,-101.8229
48191,Hall County,TX,34.4532,-100.5763
48193,Hamilton County,TX,31.7073,-98.1118
48195,Hansford County,TX,36.2728,-101.3569
48197,Hardeman County,TX,34.2899,-99.7457
48199,Hardin County,TX,30.3296,-94.3932
48201,Harris County,TX,29.8573,-95.393
48203,Harrison County,TX,32.548,-94.3744
48205,Hartley County,TX,35.8402,-102.61
48207,Haskell County,TX,33.176,-99.7308
48209,Hays County,TX,30.0612,-98.0293
48211,Hemphill County,TX,35.816,-100.2792
48213,Henderson County,TX,32.2116,-95.8534
48215,Hidalgo County,TX,26.3964,-98.181
48217,Hill County,TX,31.9827,-97.1307
48219,Hockley County,TX,33.6059,-102.3434
48221,Hood County,TX,32.4301,-97.8317
48223,Hopkins County,TX,33.149,-95.5654
48225,Houston County,TX,31.323,-95.4216
48227,Howard County,TX,32.3034,-101.4387
48229,Hudspeth County,TX,31.4509,-105.3775
48231,Hunt County,TX,33.1233,-96.0842
48233,Hutchinson County,TX,35.837,-101.3627
48235,Irion County,TX,31.3034,-100.9813
48237,Jack County,TX,33.2322,-98.1712
48239,Jackson County,TX,28.9598,-96.5891
48241,Jasper County,TX,30.7529,-94.0223
48243,Jeff Davis County,TX,30.6254,-104.1919
48245,Jefferson County,TX,29.854,-94.1493
48247,Jim Hogg County,TX,27.0532,-98.7476
48249,Jim Wells County,TX,27.7335,-98.0908
48251,Johnson County,TX,32.3797,-97.3649
48253,Jones County,TX,32.7437,-99.8744
48255,Karnes County,TX,28.909,-97.8522
48257,Kaufman County,TX,32.5989,-96.2884
48259,Kendall County,TX,29.9435,-98.7093
48261,Kenedy County,TX,26.8902,-97.5911
48263,Kent County,TX,33.1848,-100.7697
48265,Kerr County,TX,30.06,-99.3533
48267,Kimble County,TX,30.4795,-99.7464
48269,King County,TX,33.6143,-100.2453
48271,Kinney County,TX,29.3471,-100.4177
48273,Kleberg County,TX,27.4387,-97.6606
48275,Knox County,TX,33.6119,-99.7304
48277,Lamar County,TX,33.6673,-95.5703
48279,Lamb County,TX,34.0689,-102.348
48281,Lampasas County,TX,31.1967,-98.2409
48283,La Salle County,TX,28.3511,-99.0968
48285,Lavaca County,TX,29.3826,-96.9236
48287,Lee County,TX,30.3215,-96.9768
48289,Leon County,TX,31.3005,-95.9956
48291,Liberty County,TX,30.1585,-94.8441
48293,Limestone County,TX,31.5475,-96.5936
48295,Lipscomb County,TX,36.2802,-100.2727
48297,Live Oak County,TX,28.3515,-98.127
48299,Llano County,TX,30.7076,-98.6847
48301,Loving County,TX,31.8449,-103.5612
48303,Lubbock County,TX,33.6115,-101.8199
48305,Lynn County,TX,33.1784,-101.8185
48307,McCulloch County,TX,31.2055,-99.3599
48309,McLennan County,TX,31.5496,-97.2015
48311,McMullen County,TX,28.3849,-98.5789
48313,Madison County,TX,30.9669,-95.9304
48315,Marion County,TX,32.7982,-94.3569
48317,Martin County,TX,32.3098,-101.9618
48319,Mason County,TX,30.7039,-99.2373
48321,Matagorda County,TX,28.7748,-96.0015
48323,Maverick County,TX,28.7298,-100.3167
48325,Medina County,TX,29.3537,-99.1111
48327,Menard County,TX,30.8853,-99.8589
48329,Midland County,TX,31.8143,-102.0025
48331,Milam County,TX,30.7912,-96.9844
48333,Mills County,TX,31.4949,-98.5946
48335,Mitchell County,TX,32.3041,-100.9244
48337,Montague County,TX,33.6784,-97.725
48339,Montgomery County,TX,30.2988,-95.5029
48341,Moore County,TX,35.8357,-101.8905
48343,Morris County,TX,33.1165,-94.7313
48345,Motley County,TX,34.0579,-100.7932
48347,Nacogdoches County,TX,31.6206,-94.6202
48349,Navarro County,TX,32.0484,-96.4769
48351,Newton County,TX,30.7867,-93.7392
48353,Nolan County,TX,32.3123,-100.4181
48355,Nueces County,TX,27.74,-97.5162
48357,Ochiltree County,TX,36.2787,-100.8159
48359,Oldham County,TX,35.4019,-102.5976
48361,Orange County,TX,30.1223,-93.8941
48363,Palo Pinto County,TX,32.7522,-98.318
48365,Panola County,TX,32.164,-94.3052
48367,Parker County,TX,32.7771,-97.8059
48369,Parmer County,TX,34.5322,-102.7849
48371,Pecos County,TX,30.7733,-102.7182
48373,Polk County,TX,30.7846,-94.8373
48375,Potter County,TX,35.3987,-101.8938
48377,Presidio County,TX,30.0059,-104.2616
48379,Rains County,TX,32.8705,-95.7956
48381,Randall County,TX,34.9625,-101.8955
48383,Reagan County,TX,31.3752,-101.5144
48385,Real County,TX,29.8301,-99.8125
48387,Red River County,TX,33.6196,-95.0484
48389,Reeves County,TX,31.3084,-103.7127
48391,Refugio County,TX,28.3221,-97.1625
48393,Roberts County,TX,35.8386,-100.8367
48395,Robertson County,TX,31.0255,-96.5149
48397,Rockwall County,TX,32.8999,-96.412
48399,Runnels County,TX,31.8451,-99.9827
48401,Rusk County,TX,32.1094,-94.7564
48403,Sabine County,TX,31.3433,-93.8519
48405,San Augustine County,TX,31.3824,-94.1632
48407,San Jacinto County,TX,30.5744,-95.1631
48409,San Patricio County,TX,28.0118,-97.5172
48411,San Saba County,TX,31.1551,-98.8193
48413,Schleicher County,TX,30.8962,-100.5272
48415,Scurry County,TX,32.7444,-100.9133
48417,Shackelford County,TX,32.7438,-99.347
48419,Shelby County,TX,31.7901,-94.1426
48421,Sherman County,TX,36.2786,-101.8993
48423,Smith County,TX,32.3751,-95.2689
48425,Somervell County,TX,32.2181,-97.7692
48427,Starr County,TX,26.5309,-98.7402
48429,Stephens County,TX,32.7381,-98.8393
48431,Sterling County,TX,31.8358,-101.0549
48433,Stonewall County,TX,33.1796,-100.2538
48435,Sutton County,TX,30.5222,-100.5134
48437,Swisher County,TX,34.5263,-101.7439
48439,Tarrant County,TX,32.7721,-97.2912
48441,Taylor County,TX,32.2971,-99.8904
48443,Terrell County,TX,30.2323,-102.0725
48445,Terry County,TX,33.1712,-102.3393
48447,Throckmorton County,TX,33.1707,-99.2058
48449,Titus County,TX,33.2146,-94.9668
48451,Tom Green County,TX,31.3983,-100.4638
48453,Travis County,TX,30.2395,-97.6913
48455,Trinity County,TX,31.0967,-95.1517
48457,Tyler County,TX,30.7693,-94.3757
48459,Upshur County,TX,32.7353,-94.9412
48461,Upton County,TX,31.3538,-102.0415
48463,Uvalde County,TX,29.3503,-99.7684
48465,Val Verde County,TX,29.8753,-101.1433
48467,Van Zandt County,TX,32.5588,-95.8369
48469,Victoria County,TX,28.7964,-96.9712
48471,Walker County,TX,30.7432,-95.5698
48473,Waller County,TX,30.0136,-95.9821
48475,Ward County,TX,31.5131,-103.1051
48477,Washington County,TX,30.2151,-96.4103
48479,Webb County,TX,27.7608,-99.3408
48481,Wharton County,TX,29.2785,-96.2297
48483,Wheeler County,TX,35.3926,-100.2531
48485,Wichita County,TX,33.9882,-98.708
48487,Wilbarger County,TX,34.0849,-99.2424
48489,Willacy County,TX,26.4819,-97.5947
48491,Williamson County,TX,30.6491,-97.6051
48493,Wilson County,TX,29.1739,-98.0867
48495,Winkler County,TX,31.8329,-103.0549
48497,Wise County,TX,33.2191,-97.654
48499,Wood County,TX,32.7836,-95.3822
48501,Yoakum County,TX,33.1623,-102.8322
48503,Young County,TX,33.1588,-98.6784
48505,Zapata County,TX,26.997,-99.1826
48507,Zavala County,TX,28.8647,-99.7598
49001,Beaver County,UT,38.3575,-113.2389
49003,Box Elder County,UT,41.6226,-113.0603
49005,Cache County,UT,41.7341,-111.7454
49007,Carbon County,UT,39.6733,-110.5885
49009,Daggett County,UT,40.8901,-109.5058
49011,Davis County,UT,41.0376,-112.2019
49013,Duchesne County,UT,40.2894,-110.4296
49015,Emery County,UT,39.009,-110.7211
49017,Garfield County,UT,37.8317,-111.4509
49019,Grand County,UT,38.9743,-109.5734
49021,Iron County,UT,37.9093,-113.3067
49023,Juab County,UT,39.7141,-112.7905
49025,Kane County,UT,37.2751,-111.8153
49027,Millard County,UT,38.9567,-113.1331
49029,Morgan County,UT,41.091,-111.5779
49031,Piute County,UT,38.3359,-112.1294
49033,Rich County,UT,41.6276,-111.2402
49035,Salt Lake County,UT,40.6679,-111.9242
49037,San Juan County,UT,37.6026,-109.7916
49039,Sanpete County,UT,39.3734,-111.5769
49041,Sevier County,UT,38.7468,-111.8119
49043,Summit County,UT,40.8721,-110.9685
49045,Tooele County,UT,40.4678,-113.124
49047,Uintah County,UT,40.1259,-109.5177
49049,Utah County,UT,40.1204,-111.6686
49051,Wasatch County,UT,40.3349,-111.1616
49053,Washington County,UT,37.2625,-113.4878
49055,Wayne County,UT,38.2599,-110.9909
49057,Weber County,UT,41.2703,-111.8769
50001,Addison County,VT,44.0312,-73.1416
50003,Bennington County,VT,43.0353,-73.1115
50005,Caledonia County,VT,44.4688,-72.1122
50007,Chittenden County,VT,44.4633,-73.0694
50009,Essex County,VT,44.724,-71.7327
50011,Franklin County,VT,44.859,-72.9094
50013,Grand Isle County,VT,44.8018,-73.3008
50015,Lamoille County,VT,44.6112,-72.6327
50017,Orange County,VT,44.0034,-72.3696
50019,Orleans County,VT,44.8284,-72.2516
50021,Rutland County,VT,43.6124,-73.0603
50023,Washington County,VT,44.275,-72.6094
50025,Windham County,VT,42.9953,-72.7219
50027,Windsor County,VT,43.5724,-72.5988
51001,Accomack County,VA,37.7659,-75.7578
51003,Albemarle County,VA,38.0242,-78.5535
51005,Alleghany County,VA,37.7879,-80.0087
51007,Amelia County,VA,37.3319,-77.9775
51009,Amherst County,VA,37.6293,-79.1547
51011,Appomattox County,VA,37.3707,-78.8109
51013,Arlington County,VA,38.8783,-77.1007
51015,Augusta County,VA,38.1726,-79.141
51017,Bath County,VA,38.0684,-79.7312
51019,Bedford County,VA,37.3123,-79.5272
51021,Bland County,VA,37.1306,-81.1259
51023,Botetourt County,VA,37.5655,-79.7975
51025,Brunswick County,VA,36.7642,-77.8615
51027,Buchanan County,VA,37.2681,-82.0382
51029,Buckingham County,VA,37.5739,-78.5292
51031,Campbell County,VA,37.2102,-79.0954
51033,Caroline County,VA,38.028,-77.3537
51035,Carroll County,VA,36.732,-80.7278
51036,Charles City County,VA,37.3611,-77.0542
51037,Charlotte County,VA,37.009,-78.6586
51041,Chesterfield County,VA,37.3784,-77.5858
51043,Clarke County,VA,39.1153,-77.9907
51045,Craig County,VA,37.4736,-80.2311
51047,Culpeper County,VA,38.4859,-77.9565
51049,Cumberland County,VA,37.5202,-78.2528
51051,Dickenson County,VA,37.1367,-82.3492
51053,Dinwiddie County,VA,37.0735,-77.6355
51057,Essex County,VA,37.9364,-76.9337
51059,Fairfax County,VA,38.8295,-77.2733
51061,Fauquier County,VA,38.7441,-77.8215
51063,Floyd County,VA,36.9314,-80.3503
51065,Fluvanna County,VA,37.8306,-78.2835
51067,Franklin County,VA,36.9912,-79.8827
51069,Frederick County,VA,39.2037,-78.2638
51071,Giles County,VA,37.3181,-80.6983
51073,Gloucester County,VA,37.4035,-76.5235
51075,Goochland County,VA,37.7188,-77.9176
51077,Grayson County,VA,36.6522,-81.2153
51079,Greene County,VA,38.298,-78.4702
51081,Greensville County,VA,36.6803,-77.5603
51083,Halifax County,VA,36.7665,-78.9396
51085,Hanover County,VA,37.7602,-77.4913
51087,Henrico County,VA,37.4375,-77.3003
51089,Henry County,VA,36.6206,-79.9807
51091,Highland County,VA,38.3662,-79.5645
51093,Isle of Wight County,VA,36.9014,-76.7076
51095,James City County,VA,37.3248,-76.7779
51097,King and Queen County,VA,37.7178,-76.9056
51099,King George County,VA,38.2772,-77.1626
51101,King William County,VA,37.7083,-77.0911
51103,Lancaster County,VA,37.7048,-76.4127
51105,Lee County,VA,36.7017,-83.1301
51107,Loudoun County,VA,39.0812,-77.6389
51109,Louisa County,VA,37.9727,-77.9598
51111,Lunenburg County,VA,36.9456,-78.2405
51113,Madison County,VA,38.4121,-78.277
51115,Mathews County,VA,37.4253,-76.2688
51117,Mecklenburg County,VA,36.6873,-78.369
51119,Middlesex County,VA,37.607,-76.5281
51121,Montgomery County,VA,37.1755,-80.3878
51125,Nelson County,VA,37.7891,-78.8834
51127,New Kent County,VA,37.5102,-76.9993
51131,Northampton County,VA,37.3028,-75.924
51133,Northumberland County,VA,37.857,-76.3797
51135,Nottoway County,VA,37.1412,-78.0539
51137,Orange County,VA,38.2493,-78.0111
51139,Page County,VA,38.6232,-78.4919
51141,Patrick County,VA,36.6671,-80.2864
51143,Pittsylvania County,VA,36.8217,-79.3985
51145,Powhatan County,VA,37.5494,-77.9129
51147,Prince Edward County,VA,37.2249,-78.433
51149,Prince George County,VA,37.1873,-77.221
51153,Prince William County,VA,38.7011,-77.4796
51155,Pulaski County,VA,37.0634,-80.7134
51157,Rappahannock County,VA,38.6845,-78.1688
51159,Richmond County,VA,37.9429,-76.7306
51161,Roanoke County,VA,37.3308,-80.1912
51163,Rockbridge County,VA,37.8145,-79.4478
51165,Rockingham County,VA,38.5076,-78.8853
51167,Russell County,VA,36.9334,-82.0959
51169,Scott County,VA,36.7128,-82.6136
51171,Shenandoah County,VA,38.8562,-78.574
51173,Smyth County,VA,36.8423,-81.5398
51175,Southampton County,VA,36.7201,-77.1038
51177,Spotsylvania County,VA,38.1824,-77.6572
51179,Stafford County,VA,38.4231,-77.458
51181,Surry County,VA,37.1198,-76.8802
51183,Sussex County,VA,36.9266,-77.2597
51185,Tazewell County,VA,37.1254,-81.5629
51187,Warren County,VA,38.9082,-78.2076
51191,Washington County,VA,36.7478,-81.9503
51193,Westmoreland County,VA,38.1093,-76.8039
51195,Wise County,VA,36.9746,-82.6216
51197,Wythe County,VA,36.8999,-81.083
51199,York County,VA,37.2209,-76.3955
51510,Alexandria city,VA,38.8193,-77.0837
51520,Bristol city,VA,36.617,-82.1576
51530,Buena Vista city,VA,37.7293,-79.3581
51540,Charlottesville city,VA,38.0377,-78.4854
51550,Chesapeake city,VA,36.6794,-76.3018
51570,Colonial Heights city,VA,37.2617,-77.3968
51580,Covington city,VA,37.7811,-79.9854
51590,Danville city,VA,36.5833,-79.4081
51595,Emporia city,VA,36.6962,-77.536
51600,Fairfax city,VA,38.8532,-77.299
51610,Falls Church city,VA,38.8847,-77.1756
51620,Franklin city,VA,36.684,-76.9414
51630,Fredericksburg city,VA,38.2993,-77.4867
51640,Galax city,VA,36.6656,-80.9143
51650,Hampton city,VA,37.048,-76.2973
51660,Harrisonburg city,VA,38.4363,-78.8733
51670,Hopewell city,VA,37.291,-77.2989
51678,Lexington city,VA,37.7823,-79.4443
51680,Lynchburg city,VA,37.399,-79.1955
51683,Manassas city,VA,38.7468,-77.4826
51685,Manassas Park city,VA,38.7694,-77.4423
51690,Martinsville city,VA,36.6835,-79.8636
51700,Newport News city,VA,37.0761,-76.522
51710,Norfolk city,VA,36.923,-76.2446
51720,Norton city,VA,36.9315,-82.626
51730,Petersburg city,VA,37.2047,-77.3924
51735,Poquoson city,VA,37.1284,-76.3035
51740,Portsmouth city,VA,36.8593,-76.357
51750,Radford city,VA,37.1201,-80.5591
51760,Richmond city,VA,37.5314,-77.476
51770,Roanoke city,VA,37.2785,-79.9582
51775,Salem city,VA,37.2853,-80.0552
51790,Staunton city,VA,38.158,-79.0619
51800,Suffolk city,VA,36.6972,-76.6348
51810,Virginia Beach city,VA,36.7795,-76.0291
51820,Waynesboro city,VA,38.0672,-78.9014
51830,Williamsburg city,VA,37.2695,-76.7082
51840,Winchester city,VA,39.1739,-78.1764
53001,Adams County,WA,47.0112,-118.5129
53003,Asotin County,WA,46.1819,-117.2278
53005,Benton County,WA,46.2281,-119.5167
53007,Chelan County,WA,47.861,-120.619
53009,Clallam County,WA,48.1109,-123.8899
53011,Clark County,WA,45.7717,-122.486
53013,Columbia County,WA,46.2929,-117.9116
53015,Cowlitz County,WA,46.1968,-122.6785
53017,Douglas County,WA,47.7418,-119.6946
53019,Ferry County,WA,48.4733,-118.5336
53021,Franklin County,WA,46.5375,-118.9039
53023,Garfield County,WA,46.4293,-117.5367
53025,Grant County,WA,47.2136,-119.4678
53027,Grays Harbor County,WA,47.1137,-123.8267
53029,Island County,WA,48.1586,-122.6706
53031,Jefferson County,WA,47.8057,-123.5271
53033,King County,WA,47.4906,-121.834
53035,Kitsap County,WA,47.6396,-122.6496
53037,Kittitas County,WA,47.1244,-120.6767
53039,Klickitat County,WA,45.8704,-120.7793
53041,Lewis County,WA,46.5801,-122.3774
53043,Lincoln County,WA,47.5827,-118.4177
53045,Mason County,WA,47.3508,-123.1731
53047,Okanogan County,WA,48.5485,-119.7422
53049,Pacific County,WA,46.5566,-123.7824
53051,Pend Oreille County,WA,48.5438,-117.2322
53053,Pierce County,WA,47.0514,-122.1532
53055,San Juan County,WA,48.5072,-123.1038
53057,Skagit County,WA,48.4933,-121.8158
53059,Skamania County,WA,46.0248,-121.9532
53061,Snohomish County,WA,48.0549,-121.765
53063,Spokane County,WA,47.6204,-117.4034
53065,Stevens County,WA,48.3887,-117.8545
53067,Thurston County,WA,46.9358,-122.8302
53069,Wahkiakum County,WA,46.2946,-123.4245
53071,Walla Walla County,WA,46.2546,-118.4804
53073,Whatcom County,WA,48.8427,-121.8364
53075,Whitman County,WA,46.9059,-117.5354
53077,Yakima County,WA,46.4566,-120.7401
54001,Barbour County,WV,39.1397,-79.9969
54003,Berkeley County,WV,39.4479,-78.0378
54005,Boone County,WV,38.0228,-81.7135
54007,Braxton County,WV,38.6993,-80.7317
54009,Brooke County,WV,40.2726,-80.5787
54011,Cabell County,WV,38.4196,-82.2434
54013,Calhoun County,WV,38.8442,-81.1155
54015,Clay County,WV,38.4598,-81.0819
54017,Doddridge County,WV,39.2643,-80.7115
54019,Fayette County,WV,38.0309,-81.0861
54021,Gilmer County,WV,38.9159,-80.8494
54023,Grant County,WV,39.106,-79.1951
54025,Greenbrier County,WV,37.9244,-80.4506
54027,Hampshire County,WV,39.3121,-78.612
54029,Hancock County,WV,40.517,-80.5702
54031,Hardy County,WV,39.0114,-78.8417
54033,Harrison County,WV,39.2792,-80.3865
54035,Jackson County,WV,38.8342,-81.6777
54037,Jefferson County,WV,39.3074,-77.8632
54039,Kanawha County,WV,38.3281,-81.5235
54041,Lewis County,WV,38.9889,-80.4955
54043,Lincoln County,WV,38.1718,-82.0776
54045,Logan County,WV,37.8306,-81.9409
54047,McDowell County,WV,37.3828,-81.6582
54049,Marion County,WV,39.5058,-80.2434
54051,Marshall County,WV,39.8544,-80.6718
54053,Mason County,WV,38.7709,-82.029
54055,Mercer County,WV,37.4034,-81.1065
54057,Mineral County,WV,39.4048,-78.9567
54059,Mingo County,WV,37.7212,-82.159
54061,Monongalia County,WV,39.6336,-80.0591
54063,Monroe County,WV,37.5541,-80.5503
54065,Morgan County,WV,39.5573,-78.2565
54067,Nicholas County,WV,38.2914,-80.7975
54069,Ohio County,WV,40.1003,-80.6199
54071,Pendleton County,WV,38.6745,-79.3406
54073,Pleasants County,WV,39.3681,-81.1612
54075,Pocahontas County,WV,38.3326,-80.0101
54077,Preston County,WV,39.469,-79.6689
54079,Putnam County,WV,38.5105,-81.9061
54081,Raleigh County,WV,37.7625,-81.2647
54083,Randolph County,WV,38.7811,-79.8678
54085,Ritchie County,WV,39.1771,-81.0663
54087,Roane County,WV,38.743,-81.3545
54089,Summers County,WV,37.656,-80.8563
54091,Taylor County,WV,39.3325,-80.0466
54093,Tucker County,WV,39.1112,-79.56
54095,Tyler County,WV,39.4656,-80.8772
54097,Upshur County,WV,38.9025,-80.2316
54099,Wayne County,WV,38.1436,-82.4227
54101,Webster County,WV,38.4835,-80.4491
54103,Wetzel County,WV,39.5982,-80.6354
54105,Wirt County,WV,39.02,-81.383
54107,Wood County,WV,39.2116,-81.5162
54109,Wyoming County,WV,37.6037,-81.549
55001,Adams County,WI,43.9738,-89.7672
55003,Ashland County,WI,46.5444,-90.6797
55005,Barron County,WI,45.4372,-91.8529
55007,Bayfield County,WI,46.6342,-91.1773
55009,Brown County,WI,44.474,-87.9961
55011,Buffalo County,WI,44.3856,-91.7613
55013,Burnett County,WI,45.8669,-92.3757
55015,Calumet County,WI,44.0784,-88.2121
55017,Chippewa County,WI,45.0691,-91.2835
55019,Clark County,WI,44.7393,-90.61
55021,Columbia County,WI,43.4719,-89.3305
55023,Crawford County,WI,43.2428,-90.9352
55025,Dane County,WI,43.0675,-89.4179
55027,Dodge County,WI,43.4296,-88.7019
55029,Door County,WI,45.0934,-87.0487
55031,Douglas County,WI,46.4632,-91.8925
55033,Dunn County,WI,44.9478,-91.8976
55035,Eau Claire County,WI,44.7264,-91.2864
55037,Florence County,WI,45.8718,-88.407
55039,Fond du Lac County,WI,43.7547,-88.4933
55041,Forest County,WI,45.6669,-88.7733
55043,Grant County,WI,42.87,-90.6942
55045,Green County,WI,42.6755,-89.6051
55047,Green Lake County,WI,43.7802,-88.9704
55049,Iowa County,WI,43.001,-90.1337
